Page path and screen class,Region,Views,Users,New users,Views per user,Average engagement time,Unique user scrolls,Event count,Conversions,Total revenue
/stress003,England,6,6,2,1,89.16666666666670,0,41,0,0
/gender004,Minnesota,5,4,0,1.25,89,0,19,0,0
/gender101,Banska Bystrica Region,1,1,0,1,89,0,6,0,0
/stigma005,Maharashtra,1,1,0,1,89,0,4,0,0
/stress003,Metro Manila,4,2,0,2,89,0,11,0,0
/queer002,Tennessee,5,5,2,1,88.8,0,25,0,0
/queer002,Alabama,10,8,0,1.25,88.625,0,84,0,0
/queer006,North Carolina,6,5,0,1.2,88.6,0,33,0,0
/privacy-policy,New York,5,2,0,2.5,88.5,0,10,0,0
/stigma001,Addis Ababa,3,3,3,1,88.33333333333330,0,20,0,0
/about,North Carolina,21,16,8,1.3125,88.25,0,109,0,0
/sexuality101,Colorado,18,18,2,1,88.11111111111110,0,105,0,0
/sexuality101,Addis Ababa,1,1,0,1,88,0,6,0,0
/stress002,Metro Manila,1,1,0,1,88,0,4,0,0
/mental-health-resources,Ontario,26,25,7,1.04,87.88,0,126,0,0
/gender101,New Jersey,22,18,4,1.2222222222222200,87.66666666666670,0,109,0,0
/stress008,Georgia,3,3,2,1,87.66666666666670,0,18,0,0
/,Ljubljana,4,2,1,2,87,0,27,0,0
/gender101,Jerusalem District,1,1,1,1,87,0,8,0,0
/stress001,Iowa,3,1,0,3,87,0,13,0,0
/stress003,Pennsylvania,12,10,1,1.2,87,0,97,0,0
/stress010,Telangana,1,1,0,1,87,0,5,0,0
/sexuality101,Missouri,11,9,1,1.2222222222222200,86.77777777777780,0,61,0,0
/stress008,Pennsylvania,5,4,0,1.25,86.75,0,31,0,0
/sexuality101,Georgia,31,29,6,1.0689655172413800,86.58620689655170,0,142,0,0
/sexuality101,Alberta,6,4,1,1.5,86.5,0,30,0,0
/stress006,Jalisco,3,2,0,1.5,86.5,0,12,0,0
/whoyouare,Louisiana,8,8,1,1,86.375,0,30,0,0
/gender101,East Berbice-Corentyne,1,1,0,1,86,0,6,0,0
/sexuality101,Lima Region,1,1,1,1,86,0,7,0,0
/stress006,Central Java,1,1,0,1,86,0,4,0,0
/stress012,Metro Manila,1,1,0,1,86,0,5,0,0
/stress013,Michigan,4,3,0,1.3333333333333300,85.66666666666670,0,15,0,0
/terms,Arizona,3,3,2,1,85.33333333333330,0,11,0,0
/gender005,Georgia,6,6,0,1,85.16666666666670,0,25,0,0
/queer004,Oregon,18,19,3,0.9473684210526320,85.15789473684210,0,82,0,0
/gender005,Washington,15,15,3,1,85.06666666666670,0,70,0,0
/saferbrowsing,Seoul,1,1,0,1,85,0,5,0,0
/stress001,Guanajuato,4,1,0,4,85,0,18,0,0
/stress010,Attica,1,1,0,1,85,0,11,0,0
/stress011,Oklahoma,1,1,0,1,85,0,5,0,0
/stress013,Metro Manila,1,1,0,1,85,0,11,0,0
/sexuality101,North Holland,3,3,0,1,84.66666666666670,0,12,0,0
/spreadtheword,Michigan,27,19,13,1.4210526315789500,84.52631578947370,0,144,0,0
/crisis-resources,New South Wales,1,1,0,1,84,0,5,0,0
/gender,Podkarpackie Voivodeship,1,1,1,1,84,0,8,0,0
/gender101,Attica,1,1,0,1,84,0,4,0,0
/gender101,Bavaria,2,2,0,1,84,0,13,0,0
/stress011,Oregon,1,1,0,1,84,0,6,0,0
/pronouns101,Oregon,35,26,1,1.3461538461538500,83.92307692307690,0,154,0,0
/gender005,Pennsylvania,10,9,0,1.1111111111111100,83.55555555555560,0,41,0,0
/stress006,Minnesota,6,4,0,1.5,83.5,0,32,0,0
/stress008,New Jersey,2,2,1,1,83.5,0,20,0,0
/stress010,Massachusetts,5,6,1,0.8333333333333330,83.5,0,29,0,0
/stress002,Pennsylvania,18,13,3,1.3846153846153800,83.23076923076920,0,115,0,0
/stigma003,Washington,6,5,0,1.2,83.2,0,28,0,0
/gender004,North Dakota,1,2,0,0.5,83,0,6,0,0
/gender005,Maine,1,1,0,1,83,0,4,0,0
/gender101,Maharashtra,2,2,0,1,83,0,7,0,0
/queer002,Wisconsin,2,2,1,1,83,0,12,0,0
/stigma006,Kentucky,1,1,0,1,83,0,4,0,0
/stress006,Oregon,10,9,2,1.1111111111111100,82.55555555555560,0,66,0,0
/stress006,British Columbia,2,2,1,1,82.5,0,9,0,0
/queer004,Pennsylvania,17,15,0,1.1333333333333300,82.26666666666670,0,61,0,0
/gender008,England,34,5,1,6.8,82.2,1,150,0,0
/queer002,Georgia,14,13,1,1.0769230769230800,82.15384615384620,0,69,0,0
/gender005,Mississippi,1,1,0,1,82,0,5,0,0
/queer002,Shanghai,1,1,0,1,82,0,5,0,0
/queer008,Nebraska,2,1,0,2,82,0,12,0,0
/sexuality101,Araucania,5,1,0,5,82,0,26,0,0
/stigma006,Rhode Island,3,1,0,3,82,0,17,0,0
/stress001,Shanghai,2,1,0,2,82,0,9,0,0
/stress002,South Holland,1,1,0,1,82,0,12,0,0
/stress012,Telangana,2,1,0,2,82,0,11,0,0
/gender004,Wisconsin,8,6,0,1.3333333333333300,81.83333333333330,0,27,0,0
/gender005,Michigan,5,5,1,1,81.6,0,26,0,0
/,Tbilisi,10,5,3,2,81.4,0,53,0,0
/,Maramures County,22,3,1,7.333333333333330,81.33333333333330,0,69,0,0
/stress006,Wisconsin,3,3,2,1,81.33333333333330,0,24,0,0
/pronouns101,Berlin,1,1,0,1,81,0,4,0,0
/queer005,Utah,4,3,0,1.3333333333333300,81,0,18,0,0
/sexuality101,Algiers Province,1,1,0,1,81,0,13,0,0
/sexuality101,Metro Manila,2,2,0,1,81,0,10,0,0
/stigma003,Alabama,2,2,0,1,81,0,7,0,0
/stress003,Maharashtra,1,1,0,1,81,0,4,0,0
/sexuality101,Michigan,29,24,10,1.2083333333333300,80.91666666666670,0,172,0,0
/terms,Illinois,13,8,1,1.625,80.875,0,57,0,0
/queer004,New Jersey,6,6,2,1,80.83333333333330,0,39,0,0
/stress006,Michigan,14,6,0,2.3333333333333300,80.66666666666670,0,59,0,0
/queer005,Georgia,4,4,2,1,80.5,0,20,0,0
/gender002,Baghdad Governorate,1,1,0,1,80,0,5,0,0
/guidemap,Missouri,1,1,0,1,80,0,4,0,0
/pronouns101,Pichincha,2,1,0,2,80,0,13,0,0
/queer002,Ile-de-France,2,2,0,1,80,0,23,0,0
/stigma003,Misiones Province,1,1,0,1,80,0,4,0,0
/queer002,Pennsylvania,21,19,3,1.105263157894740,79.84210526315790,0,115,0,0
/gender004,Indiana,15,12,5,1.25,79.83333333333330,0,79,0,0
/stress003,Washington,12,9,3,1.3333333333333300,79.66666666666670,0,82,0,0
/stress008,Washington,2,2,1,1,79.5,0,10,0,0
/mental-health-resources,Texas,52,30,12,1.7333333333333300,79.16666666666670,0,256,0,0
/queer005,Michigan,6,6,1,1,79.16666666666670,0,27,0,0
/stress003,Arizona,9,8,0,1.125,79.125,0,40,0,0
/faq,Ohio,1,1,0,1,79,0,4,0,0
/gender101,County Dublin,1,1,0,1,79,0,6,0,0
/mental-health-resources,Saskatchewan,0,1,0,0,79,0,6,0,0
/pronouns101,Santa Cruz Province,1,1,0,1,79,0,10,0,0
/stigma006,Bavaria,1,1,1,1,79,0,5,0,0
/stigma009,Ohio,2,2,0,1,79,0,16,0,0
/stress003,Oregon,7,6,0,1.1666666666666700,79,0,33,0,0
/stress007,North Carolina,6,4,0,1.5,78.75,0,23,0,0
/queer004,Michigan,22,17,3,1.2941176470588200,78.6470588235294,0,87,0,0
/queer004,Washington,10,9,0,1.1111111111111100,78.22222222222220,0,52,0,0
/sexuality101,Arizona,11,11,1,1,78.18181818181820,0,61,0,0
/stress006,Georgia,12,12,4,1,78.08333333333330,0,74,0,0
/gender101,Canterbury,2,2,0,1,78,0,8,0,0
/queer005,Maharashtra,1,1,0,1,78,0,4,0,0
/stigma009,Rhode Island,2,1,0,2,78,0,7,0,0
/stress003,District of Columbia,1,1,0,1,78,0,5,0,0
/stress005,Maharashtra,1,1,0,1,78,0,4,0,0
/stress010,Capital Region of Denmark,1,1,0,1,78,0,11,0,0
/faq,New Jersey,7,7,2,1,77.57142857142860,0,38,0,0
/gender011,Oregon,2,2,0,1,77.5,0,7,0,0
/queer008,Ontario,9,8,1,1.125,77.5,0,53,0,0
/stress003,Alabama,6,6,3,1,77.16666666666670,0,42,0,0
/mental-health-resources,Hauts-de-France,1,1,0,1,77,0,6,0,0
/privacy-policy,New Jersey,1,1,0,1,77,0,5,0,0
/pronouns101,Andhra Pradesh,1,1,0,1,77,0,4,0,0
/pronouns101,Rhode Island,1,1,1,1,77,0,9,0,0
/sexuality101,Prince Edward Island,0,1,0,0,77,0,5,0,0
/stigma009,Michigan,4,4,0,1,77,0,21,0,0
/stress003,Ohio,5,6,1,0.8333333333333330,77,0,50,0,0
/sexuality101,Massachusetts,19,19,5,1,76.63157894736840,0,122,0,0
/stress010,Rhode Island,2,2,0,1,76.5,0,4,0,0
/stress003,New Jersey,4,3,1,1.3333333333333300,76.33333333333330,0,23,0,0
/sexuality101,Pennsylvania,41,37,8,1.1081081081081100,76.13513513513510,0,234,0,0
/,Tokushima,1,1,1,1,76,0,6,0,0
/faq,Indiana,7,3,0,2.3333333333333300,76,0,24,0,0
/homearchive,New York,10,7,4,1.4285714285714300,76,0,49,0,0
/stress006,Ohio,9,8,1,1.125,76,0,61,0,0
/stigma007,New York,9,9,4,1,75.88888888888890,0,39,0,0
/about,Massachusetts,22,20,13,1.1,75.6,0,121,0,0
/stress005,Texas,4,5,1,0.8,75.6,0,25,0,0
/spreadtheword,New York,128,59,45,2.169491525423730,75.55932203389830,0,678,0,0
/terms,Massachusetts,3,3,1,1,75.33333333333330,0,15,0,0
/queer002,Connecticut,3,4,0,0.75,75.25,0,21,0,0
/queer002,England,14,12,2,1.1666666666666700,75.08333333333330,0,72,0,0
/queer004,California,79,73,17,1.082191780821920,75.08219178082190,0,378,0,0
/gender,State of Rondonia,1,1,1,1,75,0,8,0,0
/gender004,New South Wales,1,1,0,1,75,0,5,0,0
/gender101,Eastern Province,1,1,1,1,75,0,7,0,0
/pronouns101,South Australia,1,1,1,1,75,0,7,0,0
/queer003,Rhode Island,2,1,0,2,75,0,7,0,0
/queer005,Flanders,1,1,0,1,75,0,4,0,0
/stigma001,Michigan,13,12,3,1.0833333333333300,74.91666666666670,0,75,0,0
/stress010,Ohio,11,7,1,1.5714285714285700,74.57142857142860,0,45,0,0
/queer006,Alabama,5,2,0,2.5,74.5,0,32,0,0
/gender004,Maryland,11,11,2,1,74.18181818181820,0,60,0,0
/pronouns101,Virginia,25,25,8,1,74.12,0,112,0,0
/gender101,Capital Region of Denmark,1,1,0,1,74,0,6,0,0
/queer010,Metro Manila,3,1,0,3,74,0,10,0,0
/stress,Ilfov County,2,1,0,2,74,0,10,0,0
/stress012,Ohio,4,3,0,1.3333333333333300,74,0,19,0,0
/about,Utah,5,5,2,1,73.8,0,29,0,0
/pronouns101,Utah,8,5,1,1.6,73.6,0,26,0,0
/queer002,Illinois,40,29,3,1.3793103448275900,73.58620689655170,0,199,0,0
/faq,Tennessee,4,4,2,1,73.5,0,21,0,0
/gender005,Alabama,3,3,0,1,73.33333333333330,0,14,0,0
/sexuality101,British Columbia,3,3,0,1,73.33333333333330,0,17,0,0
/stress008,California,26,18,1,1.4444444444444400,73.22222222222220,0,117,0,0
/gender003,Bucharest,1,1,1,1,73,0,7,0,0
/gender101,North Dakota,1,1,0,1,73,0,6,0,0
/pronouns101,Chittagong Division,1,1,0,1,73,0,4,0,0
/queer002,Missouri,3,4,0,0.75,73,0,24,0,0
/queer004,Missouri,7,6,0,1.1666666666666700,73,0,30,0,0
/spreadtheword,British Columbia,1,1,1,1,73,0,8,0,0
/stress010,Metro Manila,1,1,0,1,73,0,5,0,0
/gender,Alberta,23,18,5,1.2777777777777800,72.88888888888890,0,93,0,0
/queer005,Illinois,7,7,1,1,72.85714285714290,0,31,0,0
/sexuality101,England,25,19,6,1.3157894736842100,72.84210526315790,0,153,0,0
/queer004,Arizona,12,12,2,1,72.5,0,71,0,0
/queer002,Virginia,14,14,3,1,72.42857142857140,0,71,0,0
/queer002,New South Wales,3,3,1,1,72,0,19,0,0
/queer006,Lusaka Province,1,1,0,1,72,0,10,0,0
/queer008,Lisbon,1,1,0,1,72,0,4,0,0
/queer008,Veracruz,3,1,0,3,72,0,13,0,0
/sexuality101,Nouvelle-Aquitaine,1,1,1,1,72,0,7,0,0
/stress003,Central Java,4,1,0,4,72,0,11,0,0
/gender005,New York,28,21,4,1.3333333333333300,71.76190476190480,0,115,0,0
/gender005,Texas,11,11,4,1,71.72727272727270,0,55,0,0
/sexuality101,Texas,37,37,7,1,71.64864864864870,0,202,0,0
/spreadtheword,England,3,2,1,1.5,71.5,0,14,0,0
/stigma007,District of Columbia,2,2,1,1,71.5,0,12,0,0
/gender005,Missouri,8,7,1,1.1428571428571400,71.28571428571430,0,36,0,0
/gender,Uttar Pradesh,1,1,0,1,71,0,9,0,0
/mental-health-resources,Beijing,2,1,0,2,71,0,7,0,0
/queer001,Federal Capital Territory,0,1,0,0,71,0,4,0,0
/queer004,Maharashtra,1,1,0,1,71,0,6,0,0
/stigma001,Maharashtra,1,1,0,1,71,0,10,0,0
/whoyouare,Lazio,1,1,0,1,71,0,4,0,0
/stigma006,New York,11,12,3,0.9166666666666670,70.41666666666670,0,52,0,0
/sexuality101,Ohio,24,22,5,1.0909090909090900,70.27272727272730,0,136,0,0
/stress006,Tennessee,12,10,2,1.2,70.2,0,67,0,0
/sexuality101,Alabama,11,11,5,1,70.18181818181820,0,85,0,0
/queer002,California,88,76,14,1.1578947368421100,70.17105263157900,0,521,0,0
/gender005,Maryland,5,5,1,1,70,0,20,0,0
/guidemap,New Mexico,2,1,0,2,70,0,10,0,0
/pronouns101,Prince Edward Island,1,1,0,1,70,0,5,0,0
/pronouns101,Wyoming,1,1,0,1,70,0,7,0,0
/queer007,Michigan,6,1,0,6,70,0,20,0,0
/saferbrowsing,Harju County,1,1,0,1,70,0,6,0,0
/stigma009,New Jersey,2,1,0,2,70,0,9,0,0
/queer002,Colorado,16,14,2,1.1428571428571400,69.85714285714290,0,99,0,0
/stress003,Colorado,12,10,1,1.2,69.6,0,78,0,0
/gender005,Kansas,2,2,0,1,69.5,0,8,0,0
/sexuality101,New York,91,71,17,1.2816901408450700,69.2394366197183,0,464,0,0
/gender,Saint George Parish,2,1,0,2,69,0,9,0,0
/pronouns101,Alberta,5,3,0,1.6666666666666700,69,0,18,0,0
/queer004,Iowa,0,1,0,0,69,0,4,0,0
/queer006,England,8,7,3,1.1428571428571400,69,0,42,0,0
/saved,Kentucky,2,2,1,1,69,0,11,0,0
/stigma003,Michigan,2,2,0,1,69,0,9,0,0
/stigma009,Emilia-Romagna,1,1,0,1,69,0,4,0,0
/stress002,Delhi,1,1,0,1,69,0,4,0,0
/stress011,Metro Manila,1,1,0,1,69,0,5,0,0
/mental-health-resources,Washington,28,26,13,1.0769230769230800,68.57692307692310,0,156,0,0
/sexuality101,Prague,2,2,1,1,68.5,0,14,0,0
/stigma005,Oregon,4,4,1,1,68.5,0,13,0,0
/mental-health-resources,Georgia,24,20,7,1.2,68.4,0,107,0,0
/stigma,Alabama,31,19,1,1.631578947368420,68.10526315789470,0,108,0,0
/gender005,Capital Region of Denmark,1,1,0,1,68,0,5,0,0
/pronouns101,Nevada,2,2,2,1,68,0,17,0,0
/queer005,Western Australia,1,1,0,1,68,0,4,0,0
/queer006,Harju County,1,1,0,1,68,0,7,0,0
/stress003,Canterbury,2,1,0,2,68,0,9,0,0
/stress011,Georgia,3,3,1,1,68,0,17,0,0
/stress003,Ontario,11,9,3,1.2222222222222200,67.88888888888890,0,93,0,0
/stress011,England,6,4,0,1.5,67.75,0,28,0,0
/stress001,Massachusetts,20,15,6,1.3333333333333300,67.73333333333330,0,114,0,0
/queer004,Colorado,11,10,4,1.1,67.6,0,50,0,0
/pronouns101,Texas,30,30,6,1,67.56666666666670,0,143,0,0
/queer002,British Columbia,5,4,0,1.25,67.5,0,19,0,0
/pronouns101,Illinois,64,58,12,1.103448275862070,67.34482758620690,0,266,0,0
/stress003,Georgia,7,7,6,1,67.28571428571430,0,54,0,0
/stigma,Rhode Island,26,7,4,3.7142857142857100,67.14285714285710,0,110,0,0
/pronouns101,Wellington,1,1,1,1,67,0,9,0,0
/queer002,Texas,22,20,6,1.1,67,0,145,0,0
/queer005,Metro Manila,1,1,0,1,67,0,4,0,0
/queer007,Massachusetts,6,5,2,1.2,67,0,44,0,0
/queer008,Michigan,2,2,0,1,67,0,10,0,0
/saferbrowsing,North Brabant,1,1,0,1,67,0,7,0,0
/saferbrowsing,North Holland,2,1,0,2,67,0,9,0,0
/saferbrowsing,Odisha,1,1,0,1,67,0,6,0,0
/stress012,West Virginia,0,1,0,0,67,0,3,0,0
/sexuality101,Wisconsin,10,10,3,1,66.9,0,61,0,0
/queer002,Maryland,8,8,2,1,66.875,0,67,0,0
/faq,Texas,12,10,3,1.2,66.7,0,63,0,0
/queer009,England,5,3,1,1.6666666666666700,66.66666666666670,0,25,0,0
/stress012,Rhode Island,2,2,0,1,66.5,0,6,0,0
/queer004,New York,68,50,18,1.36,66.48,0,299,0,0
/gender011,England,5,3,0,1.6666666666666700,66.33333333333330,0,13,0,0
/gender007,South Carolina,4,4,1,1,66.25,0,26,0,0
/stress006,Alabama,5,5,1,1,66.2,0,29,0,0
/stress011,Texas,5,5,1,1,66.2,0,24,0,0
/gender004,New Jersey,9,7,0,1.2857142857142900,66.14285714285710,0,44,0,0
/gender004,Flanders,4,1,0,4,66,0,10,0,0
/gender006,South Australia,1,1,0,1,66,0,4,0,0
/queer004,South Holland,1,2,0,0.5,66,0,21,0,0
/queer005,Nairobi County,0,1,1,0,66,0,5,0,0
/saferbrowsing,Manitoba,1,1,1,1,66,0,8,0,0
/stigma009,Oregon,1,1,0,1,66,0,7,0,0
/stress,Lisbon,3,2,0,1.5,66,0,10,0,0
/stress006,East Berbice-Corentyne,2,1,0,2,66,0,8,0,0
/stress010,Washington,4,4,3,1,66,0,18,0,0
/pronouns101,Indiana,18,15,5,1.2,65.73333333333330,0,84,0,0
/stress011,Pennsylvania,3,3,1,1,65.66666666666670,0,15,0,0
/gender005,District of Columbia,2,2,1,1,65.5,0,10,0,0
/stigma006,(not set),3,3,1,1,65.33333333333330,0,15,0,0
/pronouns101,Louisiana,8,6,0,1.3333333333333300,65.16666666666670,0,36,0,0
/sexuality101,Ontario,25,22,4,1.1363636363636400,65.04545454545460,0,137,0,0
/gender007,Berlin,1,1,0,1,65,0,8,0,0
/queer005,Shumen Province,1,1,0,1,65,0,4,0,0
/saferbrowsing,Alaska,1,1,0,1,65,0,6,0,0
/saferbrowsing,Dubai,1,1,0,1,65,0,4,0,0
/stigma010,District of Columbia,2,2,0,1,65,0,7,0,0
/stress003,Arkansas,1,1,1,1,65,0,7,0,0
/pronouns101,Georgia,24,22,4,1.0909090909090900,64.9090909090909,0,105,0,0
/saferbrowsing,Kansas,2,3,1,0.6666666666666670,64.66666666666670,0,11,0,0
/stress008,Oregon,2,2,0,1,64.5,0,10,0,0
/gender004,Florida,21,19,4,1.105263157894740,64.26315789473680,0,101,0,0
/stress003,New York,30,24,8,1.25,64.125,0,169,0,0
/gender001,Northern Ireland,1,1,1,1,64,0,7,0,0
/pronouns101,Tennessee,7,8,0,0.875,64,0,38,0,0
/queer002,Western Australia,0,1,0,0,64,0,3,0,0
/queer004,Alberta,2,2,1,1,64,0,9,0,0
/saferbrowsing,Riau,1,1,0,1,64,0,5,0,0
/sexuality101,North Dakota,3,2,0,1.5,64,0,22,0,0
/sexuality101,Saskatchewan,0,1,0,0,64,0,5,0,0
/sexuality101,South Carolina,6,4,2,1.5,64,0,27,0,0
/stress006,Hessen,1,1,0,1,64,0,5,0,0
/stress006,Nevada,1,1,1,1,64,0,6,0,0
/stress006,Oklahoma,3,3,1,1,64,0,16,0,0
/queer002,Ohio,13,13,5,1,63.84615384615390,0,110,0,0
/faq,Colorado,8,6,1,1.3333333333333300,63.833333333333300,0,38,0,0
/stigma003,Georgia,5,5,1,1,63.4,0,23,0,0
/gender,Flanders,8,3,0,2.6666666666666700,63,0,31,0,0
/queer005,Florida,7,5,0,1.4,63,0,30,0,0
/stigma009,England,1,1,1,1,63,0,7,0,0
/stress006,South Australia,1,1,0,1,63,0,6,0,0
/stress008,Northern Ireland,2,2,2,1,62.5,0,17,0,0
/stress012,Texas,2,2,0,1,62.5,0,9,0,0
/queer004,Illinois,41,34,5,1.2058823529411800,62.14705882352940,0,158,0,0
/queer005,Massachusetts,8,7,1,1.1428571428571400,62.142857142857100,0,45,0,0
/sexuality101,Kentucky,9,8,1,1.125,62.125,0,44,0,0
/gender005,Louisiana,2,2,0,1,62,0,9,0,0
/queer004,Plaines Wilhems District,1,1,1,1,62,0,7,0,0
/saferbrowsing,Karnataka,1,1,0,1,62,0,5,0,0
/saferbrowsing,Vermont,3,2,0,1.5,62,0,17,0,0
/stigma001,Berlin,3,1,0,3,62,0,8,0,0
/stress003,Nebraska,1,1,0,1,62,0,16,0,0
/faq,Florida,5,5,1,1,61.8,0,26,0,0
/stigma,Bavaria,4,4,4,1,61.75,0,22,0,0
/gender007,Pennsylvania,9,7,0,1.2857142857142900,61.714285714285700,0,45,0,0
/sexuality101,Louisiana,11,9,2,1.2222222222222200,61.666666666666700,0,61,0,0
/gender005,Kentucky,2,2,0,1,61.5,0,8,0,0
/stress011,Wisconsin,2,2,2,1,61.5,0,14,0,0
/gender005,Arizona,10,7,0,1.4285714285714300,61.142857142857100,0,36,0,0
/stress006,Virginia,12,9,4,1.3333333333333300,61.111111111111100,0,72,0,0
/about,Hawaii,2,2,2,1,61,0,10,0,0
/crisis-resources,Mississippi,1,1,0,1,61,0,4,0,0
/mental-health-resources,Telangana,1,1,1,1,61,0,4,0,0
/queer004,Mexico City,3,3,0,1,61,0,16,0,0
/queer009,Massachusetts,5,4,1,1.25,61,0,28,0,0
/stigma003,Rhode Island,4,2,0,2,61,0,15,0,0
/stress,Shumen Province,4,1,0,4,61,0,12,0,0
/stress001,Rhode Island,5,1,0,5,61,0,27,0,0
/stress010,(not set),2,2,0,1,61,0,8,0,0
/stress010,Missouri,1,1,0,1,61,0,5,0,0
/stress010,North Carolina,4,4,0,1,61,0,25,0,0
/research,California,12,11,6,1.0909090909090900,60.90909090909090,0,82,0,0
/pronouns101,(not set),6,7,3,0.8571428571428570,60.57142857142860,0,41,0,0
/stigma009,Ontario,3,3,0,1,60.333333333333300,0,19,0,0
/stress001,North Carolina,34,15,4,2.2666666666666700,60.333333333333300,0,152,0,0
/stress006,Pennsylvania,14,15,3,0.9333333333333330,60.2,0,80,0,0
/gender,Bourgogne-Franche-Comte,1,1,1,1,60,0,7,0,0
/saferbrowsing,Delaware,1,1,1,1,60,0,6,0,0
/stigma001,Baghdad Governorate,1,1,0,1,60,0,6,0,0
/stigma007,Massachusetts,2,1,0,2,60,0,6,0,0
/stress002,Scotland,1,1,0,1,60,0,4,0,0
/stress008,Tennessee,5,4,1,1.25,60,0,41,0,0
/stress008,Wisconsin,1,1,1,1,60,0,6,0,0
/stress010,Vermont,1,1,0,1,60,0,12,0,0
/mental-health-resources,Indiana,13,13,4,1,59.69230769230770,0,102,0,0
/queer008,Massachusetts,6,6,2,1,59.666666666666700,0,58,0,0
/sexuality101,Oregon,29,30,4,0.9666666666666670,59.5,0,147,0,0
/stress007,Alabama,2,2,1,1,59.5,0,22,0,0
/pronouns101,Pennsylvania,29,28,2,1.0357142857142900,59.392857142857100,0,153,0,0
/gender005,Oregon,6,7,2,0.8571428571428570,59.285714285714300,0,34,0,0
/about,New York,113,77,39,1.4675324675324700,59.23376623376620,0,530,0,0
/sexuality101,Illinois,76,63,15,1.2063492063492100,59.17460317460320,0,354,0,0
/faq,Flanders,2,1,0,2,59,0,8,0,0
/gender,Central Division,2,1,0,2,59,0,13,0,0
/gender001,Boyaca,7,1,0,7,59,0,17,0,0
/gender005,(not set),1,1,0,1,59,0,5,0,0
/gender101,Bay Islands Department,1,1,0,1,59,0,6,0,0
/gender101,Rajasthan,1,1,0,1,59,0,5,0,0
/lgbt-center-locator,Araucania,1,1,0,1,59,0,7,0,0
/sexuality101,Western Australia,1,1,1,1,59,0,6,0,0
/stress003,Jalisco,2,1,0,2,59,0,11,0,0
/stress013,Jalisco,1,1,0,1,59,0,7,0,0
/pronouns101,California,113,102,17,1.107843137254900,58.85294117647060,0,545,0,0
/stress012,New York,4,4,0,1,58.75,0,13,0,0
/home,California,23,3,1,7.666666666666670,58.666666666666700,0,110,0,0
/gender101,Minnesota,7,8,0,0.875,58.625,0,43,0,0
/gender005,Massachusetts,9,7,1,1.2857142857142900,58.57142857142860,0,35,0,0
/stress008,Massachusetts,12,6,3,2,58.5,0,50,0,0
/terms,Pennsylvania,4,2,1,2,58.5,0,16,0,0
/pronouns101,Michigan,15,13,2,1.1538461538461500,58.46153846153850,0,78,0,0
/sexuality101,Connecticut,3,4,0,0.75,58.25,0,27,0,0
/queer002,New York,48,46,7,1.0434782608695700,58.15217391304350,0,294,0,0
/sexuality101,Minnesota,15,13,4,1.1538461538461500,58.07692307692310,0,93,0,0
/,Pomeranian Voivodeship,1,1,1,1,58,0,8,0,0
/about,Porto District,0,1,1,0,58,0,7,0,0
/mental-health-resources,Manitoba,1,1,0,1,58,0,5,0,0
/spreadtheword,Connecticut,3,3,2,1,58,0,28,0,0
/stigma006,West Virginia,1,1,1,1,58,0,7,0,0
/stress005,Rhode Island,2,1,0,2,58,0,10,0,0
/stress008,Minnesota,1,1,0,1,58,0,4,0,0
/stress010,Waikato,1,1,0,1,58,0,4,0,0
/faq,Pennsylvania,14,10,2,1.4,57.7,0,71,0,0
/spreadtheword,Pennsylvania,30,25,19,1.2,57.56,0,199,0,0
/gender101,British Columbia,4,4,2,1,57.5,0,21,0,0
/pronouns101,Massachusetts,13,13,2,1,57.38461538461540,0,60,0,0
/pronouns101,Colorado,25,20,1,1.25,57.2,0,96,0,0
/,Presov Region,1,1,1,1,57,0,10,0,0
/faq,Mississippi,2,2,0,1,57,0,11,0,0
/gender,Dubai,2,1,0,2,57,0,6,0,0
/gender007,Kansas,1,1,1,1,57,0,5,0,0
/gender007,West Java,2,1,0,2,57,0,7,0,0
/queer004,Lower Saxony,1,1,0,1,57,0,5,0,0
/queerness,South District,1,1,0,1,57,0,5,0,0
/queerness,Wales,5,1,0,5,57,0,18,0,0
/saferbrowsing,Uusimaa,1,1,0,1,57,0,5,0,0
/sexuality101,La Romana Province,1,1,0,1,57,0,5,0,0
/sexuality101,Utrecht,1,1,0,1,57,0,5,0,0
/stigma001,Yucatan,1,1,1,1,57,0,9,0,0
/stress,Nairobi County,5,4,2,1.25,57,0,27,0,0
/stress002,West Virginia,3,3,0,1,57,0,19,0,0
/stress010,New Jersey,10,8,5,1.25,56.75,0,52,0,0
/faq,California,68,53,11,1.2830188679245300,56.528301886792500,0,359,0,0
/queer008,Colorado,6,6,0,1,56.333333333333300,0,31,0,0
/stress011,New York,8,7,1,1.1428571428571400,56.142857142857100,0,36,0,0
/gender006,Berlin,1,1,0,1,56,0,6,0,0
/gender101,Bourgogne-Franche-Comte,1,1,0,1,56,0,4,0,0
/pronouns101,East Berbice-Corentyne,1,1,0,1,56,0,7,0,0
/queer002,Federal Territory of Kuala Lumpur,1,1,0,1,56,0,5,0,0
/queer004,Misiones Province,1,1,0,1,56,0,5,0,0
/sexuality101,Jalisco,2,2,0,1,56,0,11,0,0
/stigma006,District of Columbia,1,1,0,1,56,0,4,0,0
/stigma009,Maharashtra,1,2,2,0.5,56,0,8,0,0
/stress002,South Carolina,1,1,0,1,56,0,5,0,0
